,input_user_id,user_id,user_name,score,review_count
2,U5YQX_vMl_xQy8EQDqlNQQ,cDWyzwC3UztZ-17nolrb0g,Tom,0.9680237132226235,85
6,U5YQX_vMl_xQy8EQDqlNQQ,M0gQMmqoiAShfH5xGy6iMg,K,0.9688131472605874,42
8,U5YQX_vMl_xQy8EQDqlNQQ,mrru6hbeQLvagU4vkfuqmw,Jenny,0.9573971156393082,331
5,UE-rXhA8njNnADFkDA3EuA,NPAuk3G4SQ-ymKUAK_WZWQ,Angela,0.7823051525095308,20
9,UE-rXhA8njNnADFkDA3EuA,D2PMKjcQ4RNxCPeqc39bmg,Michael,0.7623889900837922,7
6,UE-rXhA8njNnADFkDA3EuA,u5gHAKbvAB__Zq4L1gMtEw,b,0.7618843584286085,31
8,UE-rXhA8njNnADFkDA3EuA,j0tArWbiHX5GrbD5YEbW-Q,DJ,0.7566021879379327,7
2,UE-rXhA8njNnADFkDA3EuA,HjhgxBlqSJPWTnsMUuvanQ,Vivian,0.7557623030370281,9
4,UE-rXhA8njNnADFkDA3EuA,CbUgX0FEMzQb-LLqgVDgxA,Linnie,0.7643797451948031,13
1,UE-rXhA8njNnADFkDA3EuA,ODd_xNjW8yzutBCz2gKruw,April,0.7555698122867198,10
0,UE-rXhA8njNnADFkDA3EuA,aUlnMALjy4sXJP1KxjuX1g,Mingyu,0.7553113740243071,45
3,UE-rXhA8njNnADFkDA3EuA,skar1XyXyjTKKUawy-NlyA,Vivian,0.7543377187728662,502
7,UE-rXhA8njNnADFkDA3EuA,43vDitQVuByP6eN6UaGI4g,Cindy,0.75482342722599,50
2,UHlnS2CcUzOd3vKtG2ikWQ,A_1Hv-ecLugf6we8FGv9iw,Grace,0.8989370388489555,5
5,UHlnS2CcUzOd3vKtG2ikWQ,29nvDPWPLFJO0SSVZgdHVA,Zoya,0.8470717494367103,146
7,UHlnS2CcUzOd3vKtG2ikWQ,JT70y5LH3GXyMv6JjjhNPQ,Alfred,0.8511369824116114,7
4,UHlnS2CcUzOd3vKtG2ikWQ,gb1swwm1tcv5hB7U5prdnQ,Amanda,0.8747450060029901,9
6,UHlnS2CcUzOd3vKtG2ikWQ,amv1pulZpLipnVolLzCkQg,Rich,0.8607195337215802,1
3,UHlnS2CcUzOd3vKtG2ikWQ,6-1XSOw9dZ1KTbzCnSXC_w,Nikolaos,0.8473375360502595,64
8,UHlnS2CcUzOd3vKtG2ikWQ,Ryrvmhvlo9PHCdD6IQDBUQ,T,0.8546886645775394,12
0,UHlnS2CcUzOd3vKtG2ikWQ,-el_HCqtC3G_IUdHUmYJ7g,Linda,0.8492914994400346,19
9,UHlnS2CcUzOd3vKtG2ikWQ,PUx1_BSIg5hHh9neHBbhzw,Tracy,0.848557069047917,11
1,UHlnS2CcUzOd3vKtG2ikWQ,cmHq-F5yWXCm8bRT3K4S9A,Daniel,0.8783687675476124,4
0,V5Th21KjUiYLJQyV-vGtpg,Q3uAPzBm6kQQbIXd_DIweg,Dave,0.8933628787646367,29
2,V5Th21KjUiYLJQyV-vGtpg,gwfGRm-1joWxK0sndKzXYw,nikki,0.8868469122625775,33
8,V5Th21KjUiYLJQyV-vGtpg,V4TPbscN8JsFbEFiwOVBKw,Mariko,0.9096957322037186,833
1,V5Th21KjUiYLJQyV-vGtpg,AuPonVEVejtuiTYgx0f4FA,Matthew,0.8935223256710056,35
7,V5Th21KjUiYLJQyV-vGtpg,69xsJFjiOAd8Ld7WWk_tEw,Victor,0.8920640449428422,152
4,V5Th21KjUiYLJQyV-vGtpg,kq_zpj1dOIsiU7mExBwilA,Josh,0.8981060539397621,68
5,V5Th21KjUiYLJQyV-vGtpg,1pUTOfYEBIsNg3yAufGOwA,Fluffy,0.8901515864003354,31
3,V5Th21KjUiYLJQyV-vGtpg,oW5u82qnYd8LXxfCTTf9Xw,Sean,0.887764655044149,59
9,V5Th21KjUiYLJQyV-vGtpg,QIRkA1xNLmzTlCOnq5zpWw,André,0.8924454922627049,159
6,V5Th21KjUiYLJQyV-vGtpg,2vJ2e51kdbdAmAo_HTr4KQ,Charlotte,0.9082666186495185,473
7,Vkj42md-5O3VoOD9pBg6Sw,h2HMjcGZlK0zeRaxWjIlMQ,Jason,0.7476478396291881,16
9,Vkj42md-5O3VoOD9pBg6Sw,LqCCmTRtM-cRcR86HVUVaA,Sascha,0.7193101627051139,36
4,Vkj42md-5O3VoOD9pBg6Sw,h5XXWbS5HnuXXSkwqxRV2A,Alex,0.7482632547886008,5
6,Vkj42md-5O3VoOD9pBg6Sw,bWcYuQ3faUj9krc2T_u4Vw,Sam,0.7593800486391163,133
1,Vkj42md-5O3VoOD9pBg6Sw,83ZVdEdC4cBSnEOL4CFbkA,Steven,0.7346100787570334,2
0,Vkj42md-5O3VoOD9pBg6Sw,i7zNcSqgmNw48aUvh5Axlg,Yana,0.7882662448876723,172
8,Vkj42md-5O3VoOD9pBg6Sw,dD3Rd6t8pmk-I8hSeh8_Lg,Sergey,0.7197447847462044,1
3,Vkj42md-5O3VoOD9pBg6Sw,tPfgpcRwyvTBGjaK0aq_8g,Karl,0.7455217038835825,2
5,Vkj42md-5O3VoOD9pBg6Sw,PAE1dIzaW5oUfA-IgYnswg,Warren,0.7293610601282515,90
2,Vkj42md-5O3VoOD9pBg6Sw,OWxFNoc6Sa_seKOPw_SuuA,Dan,0.7230764730789057,8
8,WWnhqRnWWjutMqh-2SzEuQ,zZy5Jljx7rEvISiJ2isJpA,Daniel,0.9209075190960093,77
9,WWnhqRnWWjutMqh-2SzEuQ,OZWskTOKCWvYejhu63gFmQ,Natalie,0.9286919904877293,235
2,WWnhqRnWWjutMqh-2SzEuQ,HFItzRohDHZvcKDrM6ABZg,Yvonne,0.9287872558704138,599
6,WWnhqRnWWjutMqh-2SzEuQ,sPrNAu5K9mDw4gzyq4n6vw,Jocelyn,0.9207260004065858,15
0,WWnhqRnWWjutMqh-2SzEuQ,YHWsLBS8jzZiPjKHMFOaAA,TOFoodReviews,0.9207424359353965,106
3,WWnhqRnWWjutMqh-2SzEuQ,Scn5jjBE8EjoFGbDrME_fw,Pierre-Frederic,0.9415106987450663,69
1,WWnhqRnWWjutMqh-2SzEuQ,Kt-dsblXQnsUv3GjA_DFvg,Lauren,0.9248458255379379,328
4,WWnhqRnWWjutMqh-2SzEuQ,IqEa9BsIIgm8RG0bB9NCBg,Tonja,0.9289016570537226,24
5,WWnhqRnWWjutMqh-2SzEuQ,OHfTeAhGpJtUMEOe7QLwgw,The Vong Choice,0.9294245893148866,68
7,WWnhqRnWWjutMqh-2SzEuQ,8Ho76SmTaoPGN1yvaBNrtg,Sharon,0.9186861518591076,248
7,Wc5L6iuvSNF5WGBlqIO8nw,XNs2G2K0LFMmaP1ceUZQfA,Justine,0.9332802175770677,154
0,Wc5L6iuvSNF5WGBlqIO8nw,4itRpzlsHv05Z4quTR6EXg,Carolyn,0.9217168304436509,18
8,Wc5L6iuvSNF5WGBlqIO8nw,srlAwL7dNVWYiK3qSXmUOg,C,0.919925224204693,55
6,Wc5L6iuvSNF5WGBlqIO8nw,k5qv7cG89Rpup6wyD0g7GA,Nikita,0.9198810371641896,78
3,Wc5L6iuvSNF5WGBlqIO8nw,--Qh8yKWAvIP4V4K8ZPfHA,Dixie,0.9232382089256903,516
2,Wc5L6iuvSNF5WGBlqIO8nw,iYpZ42PHOBLsQARihVnNfA,Mark,0.9325559330586661,11
1,Wc5L6iuvSNF5WGBlqIO8nw,EI_1Tv_FUaWlRIqwH8n5aQ,Megan,0.924670834933994,219
9,Wc5L6iuvSNF5WGBlqIO8nw,ZYZNcugF3xUEGyLOVGiZ0Q,Carol,0.9297055851733609,2718
4,Wc5L6iuvSNF5WGBlqIO8nw,31g2g1CcwnAa-84pPQowlw,Zarene,0.9226439828696874,102
5,Wc5L6iuvSNF5WGBlqIO8nw,EfEEUcN2zqnnnpohD4yHxw,Nadia,0.926370882235963,46
8,WeVkkF5L39888IPPlRhNpg,kP2U1s_sjQfHO9grxiyDTA,Dale,0.9716552174242908,81
0,WeVkkF5L39888IPPlRhNpg,AzeqXBJLTPoLP0Rt7GGDfQ,Alex,0.9658861531432872,59
5,WeVkkF5L39888IPPlRhNpg,Gaj5UjugtJL2aCWO6wmY1Q,Tammy,0.9671032575278893,134
4,WeVkkF5L39888IPPlRhNpg,hYnq9-wO-RzmiTTGMCNJgA,Stephanie,0.9691975939481084,290
1,WeVkkF5L39888IPPlRhNpg,ymI50mq1Vcf-J6GTtXTnQw,Gord,0.9671322868602682,107
2,WeVkkF5L39888IPPlRhNpg,F_SLKO6rcypQbbZEm-yRRQ,Karen,0.9720796119779517,84
9,WeVkkF5L39888IPPlRhNpg,JiJsVyj2_SgwZz61xBq0Zw,Jon,0.9708855247021216,111
7,WeVkkF5L39888IPPlRhNpg,mOVyk3O18VY5nrUMTZgM1w,Ankita,0.9678599592156727,341
3,WeVkkF5L39888IPPlRhNpg,3TO57GGnBVoW7vfsWQCoBg,Danielle,0.965971367150189,100
6,WeVkkF5L39888IPPlRhNpg,Q9mA60HnY87C1TW5kjAZ6Q,Evelyn,0.9691621764469118,1140
4,Wu0yySWcHQ5tZ_59HNiamg,HWLr60IBXAy9HD23W3Xmfg,Lesley,0.942156639090099,271
5,Wu0yySWcHQ5tZ_59HNiamg,P7EV3yrn1PLHDBX6rF6qIg,Reynold,0.9404217487603679,176
6,Wu0yySWcHQ5tZ_59HNiamg,mXkmKZoDw1VIQm5kWBfPGw,Andrea,0.9493344697329982,68
0,Wu0yySWcHQ5tZ_59HNiamg,CxDOIDnH8gp9KXzpBHJYXw,Jennifer,0.9608252520815591,5868
8,Wu0yySWcHQ5tZ_59HNiamg,-pXs08gJq9ExIk275YLvPg,Jimi,0.9400883575759896,392
9,Wu0yySWcHQ5tZ_59HNiamg,yzwOcVyWuXQpmDlPXWw0Mw,Catherine,0.9443292776712231,219
7,Wu0yySWcHQ5tZ_59HNiamg,6UPWBTOfNoaGRahqTX14Ag,Henry,0.9401177998328416,185
1,Wu0yySWcHQ5tZ_59HNiamg,Tj-6FX0ZnqHEZYO9iFSD4w,Zebra,0.9632198613049285,208
2,Wu0yySWcHQ5tZ_59HNiamg,9KS6i_CjljjOuBwhX195KQ,Brian,0.944027936966974,155
3,Wu0yySWcHQ5tZ_59HNiamg,XChCfeJ6Yx2NDJIpIgRhyg,Edwin,0.9590391575225844,400
7,Wx7cbLDqYEL3_aVZwh82Ww,GFtn06TL7KcxUMdRHHql-A,Kevan,0.957275771569775,46
3,Wx7cbLDqYEL3_aVZwh82Ww,gGNPHKQAkITTDOaAYI0iVQ,Alexis,0.9502399842008694,43
5,Wx7cbLDqYEL3_aVZwh82Ww,Z4Qc-cAh0GZC-48frbVQpw,Orun,0.9509891539269403,61
8,Wx7cbLDqYEL3_aVZwh82Ww,Sa7sybxj5YuZIZKsbN4jFw,R,0.9495292137958854,31
0,Wx7cbLDqYEL3_aVZwh82Ww,BARHix7nBj4cviyr-8hAnQ,Shane,0.9463863307970415,35
1,Wx7cbLDqYEL3_aVZwh82Ww,sCzqkME8Faru0oAsZRk4mw,Nicholas,0.9433730356811053,21
2,Wx7cbLDqYEL3_aVZwh82Ww,Vc0SrTF60u0uAI1OgGSPsw,Susan,0.9537330867733813,190
9,Wx7cbLDqYEL3_aVZwh82Ww,FH1zzokLaW3C7meH7HQF9A,Keidi,0.9592607274763877,185
4,Wx7cbLDqYEL3_aVZwh82Ww,FwKfsey3SqpsxLz3_2raFw,Tasha,0.9425093210739041,15
6,Wx7cbLDqYEL3_aVZwh82Ww,l4MoQPEfC9NCmUL_V6Eb1g,Kyle,0.9461067604419326,43
9,XKvbfNylF6Yq8hpwqaZrhA,9ZKA2s6qJqRBhwfquVqwzg,Soukia,0.8575631609650579,46
4,XKvbfNylF6Yq8hpwqaZrhA,i09Ho-B1utnu5vzoNUQrdA,Yvonne,0.8587396206388007,14
8,XKvbfNylF6Yq8hpwqaZrhA,0J9mtVJ4_QGsXYVK8qJzOQ,Ayad,0.8560241250242479,352
0,XKvbfNylF6Yq8hpwqaZrhA,hcIhU_aRy0e5cFI3pHMHyQ,Peter,0.8558079002507638,44
6,XKvbfNylF6Yq8hpwqaZrhA,NtD-rHQYR0Ke2uMGArABoA,Teresa,0.8476536131158154,146
1,XKvbfNylF6Yq8hpwqaZrhA,qj8x2P16RHrgW_A5uwN0Cg,Rj,0.8552564648371155,102
5,XKvbfNylF6Yq8hpwqaZrhA,xnLliq9Majlk9i0Orf7Iig,Aaron,0.8585741821586278,123
3,XKvbfNylF6Yq8hpwqaZrhA,MJKg_Z3Ba0GyEjDgTGmX8g,Priyank,0.8594697631715077,141
2,XKvbfNylF6Yq8hpwqaZrhA,I0ovidZUTV9A5LPIMz0I4Q,Sabrina,0.8634128523578509,47
7,XKvbfNylF6Yq8hpwqaZrhA,MCjR28P8GG2gSdnNN8nVBg,Sendiri,0.8525859737339452,12
4,XiFzYeOUdkL1HxVFlPsHSA,U0bKB__XqGVcGMYA-WLQQQ,Alex,0.8670185628773834,15
2,XiFzYeOUdkL1HxVFlPsHSA,o5hk57cqhWnV1sULPvq1jw,Catherine,0.8511944729637377,90
9,XiFzYeOUdkL1HxVFlPsHSA,HyXK2GNR9i4SWpLQGOqQYQ,Lynn,0.8493223627314113,1044
7,XiFzYeOUdkL1HxVFlPsHSA,To7ipgEJ4YRsV7cymtbzRA,Felicia,0.8460138931464606,15
5,XiFzYeOUdkL1HxVFlPsHSA,vZEY5WEJ9sRxTGhm97132A,Adrienne,0.8517269802976302,64
0,XiFzYeOUdkL1HxVFlPsHSA,cmAHVj0b5Wz5Tun6Op0ksw,Skye,0.8549755012002203,488
3,XiFzYeOUdkL1HxVFlPsHSA,qWOarY5fsrVi2zdWmk30QA,Carmen,0.8461987609171105,90
1,XiFzYeOUdkL1HxVFlPsHSA,Y54qLIJWfTt_ozux4zbt-w,Jayne,0.8467588828454468,33
6,XiFzYeOUdkL1HxVFlPsHSA,PKzDP0808qB1cC_0GReBJA,Stephanie,0.8567943347555926,41
8,XiFzYeOUdkL1HxVFlPsHSA,qOdmye8UQdqloVNE059PkQ,Robin,0.8454209618428953,294
1,XkLK2iBsgqF6mWwDfRgqqQ,pbY5LhjmL0ifL8fQIQtr5Q,Sarah,0.7893150482090545,16
0,XkLK2iBsgqF6mWwDfRgqqQ,S10Q9h_W-MKyog8IdcCNCQ,Bobby,0.7862065895756523,386
3,XkLK2iBsgqF6mWwDfRgqqQ,hGeXKYWkqJgFC1u_Sh6kCg,Andy,0.799791110915911,1066
9,XkLK2iBsgqF6mWwDfRgqqQ,Xzp0faDl4SiyIO1j5EqioA,Steph,0.7878230495095527,17
2,XkLK2iBsgqF6mWwDfRgqqQ,i_t5iFD9gYHFlKyLtrpbBg,Joe,0.7958064685682993,3
7,XkLK2iBsgqF6mWwDfRgqqQ,xLDLiq01SgHT38SS_uYO2g,Sage,0.7850615439732851,8
4,XkLK2iBsgqF6mWwDfRgqqQ,VMNt8vQrzWL6taFm7tlKWw,Jessica,0.7901574117459628,146
8,XkLK2iBsgqF6mWwDfRgqqQ,CXwHjHxwGDzRTgvU_NdLIQ,Nicole,0.7900024656405058,545
5,XkLK2iBsgqF6mWwDfRgqqQ,dLPG29SVJLioCeJOXC64gw,Brooke,0.7850113027010266,15
6,XkLK2iBsgqF6mWwDfRgqqQ,k8cve4oZokOZd6L1jAvQXg,S,0.8115694318402402,11
1,Xwnf20FKuikiHcSpcEbpKQ,GERRIWMslcP4-O6mLErPSQ,Melissa,0.9508394492251803,851
3,Xwnf20FKuikiHcSpcEbpKQ,mOVyk3O18VY5nrUMTZgM1w,Ankita,0.9461817078220965,341
8,Xwnf20FKuikiHcSpcEbpKQ,JBFxD8XxPwkfLsKWgkKNOg,Elaine,0.9463529937514894,101
0,Xwnf20FKuikiHcSpcEbpKQ,JiJsVyj2_SgwZz61xBq0Zw,Jon,0.946837799929365,111
7,Xwnf20FKuikiHcSpcEbpKQ,kRSm3Y3DdfIM7etuY4APhg,Tiffany,0.9480378656870748,115
9,Xwnf20FKuikiHcSpcEbpKQ,ouS-Douov6w19Xly4aKLHQ,Kiran,0.9441700300545515,236
5,Xwnf20FKuikiHcSpcEbpKQ,59Zmdh7FJ3xTn68D6uc-HQ,Tamar,0.9505410174770736,599
4,Xwnf20FKuikiHcSpcEbpKQ,_KXGtY1lX6MtCt-_HO1Gow,Amber,0.945118147701764,48
2,Xwnf20FKuikiHcSpcEbpKQ,4d681x3sCw1Q9ySTyTYXlw,Hilary,0.9506750304508641,252
6,Xwnf20FKuikiHcSpcEbpKQ,rK4I1CJLXCQSZIhigdJcnQ,Madelaine,0.9448926112972358,247
5,Y0DSxhhChQwzoQsLeDuvRw,mv1IeIs9H8Or5GOi3JHxrw,Eric,0.8481998584650445,89
9,Y0DSxhhChQwzoQsLeDuvRw,DRVEe9OZqBox9iWgFyB8SA,Krista,0.8474488227611677,73
2,Y0DSxhhChQwzoQsLeDuvRw,V5HP-zQHDvoObMCOL0fCcQ,K,0.8484480123121898,9
4,Y0DSxhhChQwzoQsLeDuvRw,Ic48xSpFI6L9-0J4k6oaVQ,Pam,0.8642964104009399,79
1,Y0DSxhhChQwzoQsLeDuvRw,Kt-dsblXQnsUv3GjA_DFvg,Lauren,0.852785857555378,328
0,Y0DSxhhChQwzoQsLeDuvRw,O39xJL_Q-YcZB9eX5fFwNA,Diana,0.8496336103990867,94
3,Y0DSxhhChQwzoQsLeDuvRw,7LYZAWn65PHhGhOzz7ETBA,Joanna,0.8493328033715968,14
8,Y0DSxhhChQwzoQsLeDuvRw,qSrV0puglRxyxbwzOS05Tw,Shameen,0.8476633906595485,52
7,Y0DSxhhChQwzoQsLeDuvRw,PIG12rx9hiH4xf9_KBMj4Q,Natalie,0.8557036171125475,112
6,Y0DSxhhChQwzoQsLeDuvRw,ulDZg0ki5odNOu41uZzbJQ,Nourus,0.854737059136305,74
9,Y8UTUzqG-JJGKGC0Fv643w,m2PUIkHQUgWIh-ct-SUPmw,Kenneth,0.8758902506439162,30
0,Y8UTUzqG-JJGKGC0Fv643w,5DCrTNKPpGBOJORIRu7SYQ,Harley,0.8630124665739825,208
6,Y8UTUzqG-JJGKGC0Fv643w,cLnvs75Bc-dDuP46JCGLZQ,Emily,0.8654449921857762,58
3,Y8UTUzqG-JJGKGC0Fv643w,9W73B44Iw8WslrTNB2CdCg,Dishan,0.8626204332623204,492
8,Y8UTUzqG-JJGKGC0Fv643w,fIqgMebiSjVb0g27OqWBDw,Sharlane,0.8655577217686232,146
2,Y8UTUzqG-JJGKGC0Fv643w,WEFK9tZ-z3Nt7pg5R-UrHg,Arman,0.8616336656925551,66
4,Y8UTUzqG-JJGKGC0Fv643w,V4TPbscN8JsFbEFiwOVBKw,Mariko,0.8666233675672701,833
5,Y8UTUzqG-JJGKGC0Fv643w,xdWys8NOYrpzIsLCfXWZVQ,Justin,0.8658026493218278,30
1,Y8UTUzqG-JJGKGC0Fv643w,S10Q9h_W-MKyog8IdcCNCQ,Bobby,0.8818108485861229,386
7,Y8UTUzqG-JJGKGC0Fv643w,f2iqOc1r-rh4xtfg9MKbQw,Liudmila,0.8626874417035589,42
9,YRcaNlwQ6XXPFDXWtuMGdA,2VKVhy1SwaixHCeiWglLUQ,Marie,0.9678268942833738,444
8,YRcaNlwQ6XXPFDXWtuMGdA,G8ds1EDzPKKmjOJWCCQEQw,Diana,0.9654339757346396,86
6,YRcaNlwQ6XXPFDXWtuMGdA,USUw_VT31ygQ9JkEc6nPsg,NJ,0.965983772429273,90
1,YRcaNlwQ6XXPFDXWtuMGdA,fAfGwjh5A_ydd0A4ZdGenw,Kent,0.9662886785738556,518
7,YRcaNlwQ6XXPFDXWtuMGdA,3TO57GGnBVoW7vfsWQCoBg,Danielle,0.9715685997736457,100
3,YRcaNlwQ6XXPFDXWtuMGdA,AlXx0P-OhUylep0jNi773g,sarah,0.9644153782340974,236
5,YRcaNlwQ6XXPFDXWtuMGdA,QhNEO5iIzmQ5kWrRpbay0A,Emma,0.9648813954316932,66
2,YRcaNlwQ6XXPFDXWtuMGdA,hPX0crftOvw2HUSO71gUjA,Rochelle,0.9695232758430631,57
0,YRcaNlwQ6XXPFDXWtuMGdA,mOVyk3O18VY5nrUMTZgM1w,Ankita,0.9660208155514382,341
4,YRcaNlwQ6XXPFDXWtuMGdA,n5HCox_qsCR-DidvPzyctA,Sophie,0.9649449743889662,81
5,YbZg36FoMgkKcTEPae5siA,5Hk0sTvyPTdazvxrxwzoJw,Tarim,0.8614702921382145,175
1,YbZg36FoMgkKcTEPae5siA,_IfD6K58QjUR-W-fXdXYnQ,Anne,0.8687002919279273,77
6,YbZg36FoMgkKcTEPae5siA,52MlnjkvSLLqKKSRrbrH0w,Neesa,0.868405594202883,355
7,YbZg36FoMgkKcTEPae5siA,13xeC5yKJO4BDyQOI3xxDQ,Ramanan,0.8639886543114775,126
4,YbZg36FoMgkKcTEPae5siA,kRSm3Y3DdfIM7etuY4APhg,Tiffany,0.8656523488161393,115
2,YbZg36FoMgkKcTEPae5siA,hYnq9-wO-RzmiTTGMCNJgA,Stephanie,0.8654306938622262,290
9,YbZg36FoMgkKcTEPae5siA,tXICaDnxBZloPpiFQMqSJA,Natalie,0.8689143876462517,36
8,YbZg36FoMgkKcTEPae5siA,-Xa9txKVbyQbNtOcOzmyvw,Margs,0.8632316207892612,64
3,YbZg36FoMgkKcTEPae5siA,h1Vsz24g7TLA9ZfIDiFjbw,Sarah,0.8634452949820851,402
0,YbZg36FoMgkKcTEPae5siA,Gd_IWRsOn0x3JHWjKqow8g,Robert,0.8628792795346961,39
4,ZIOCmdFaMIF56FR-nWr_2A,dgbsC5TeEOoRHPdMUN-ONw,Katie,0.8706579610039861,9
3,ZIOCmdFaMIF56FR-nWr_2A,UbZodqZrEzOpL3GnWCsXmg,J,0.8629462944891055,76
0,ZIOCmdFaMIF56FR-nWr_2A,WzEnYjh3u4fw_V96rjrViA,Caroline,0.8607586241376513,12
6,ZIOCmdFaMIF56FR-nWr_2A,KDkSoF8VuzPImIXDhgQIQQ,Skip,0.8727984563749152,29
7,ZIOCmdFaMIF56FR-nWr_2A,E65KNtDwqZAhvSmxNWPbMQ,Christie,0.8736780781096484,8
2,ZIOCmdFaMIF56FR-nWr_2A,bE7Yd0jI_P6g27MWEKKalA,Kevin,0.8642885200233789,114
9,ZIOCmdFaMIF56FR-nWr_2A,4iHIZIzwr3mCqGfsdaALSA,Michael,0.8702478961422069,511
8,ZIOCmdFaMIF56FR-nWr_2A,GQ5Y7I5qVMXkMWrpTQHKPw,Darya,0.8688931884840054,8
1,ZIOCmdFaMIF56FR-nWr_2A,8y1-u0uBj_vGrHqQG__2fw,Joe,0.866054952662808,5
5,ZIOCmdFaMIF56FR-nWr_2A,cto7U59_jUjzZ5EZ8E5KWA,Jodi,0.864659578942889,12
3,ZYZNcugF3xUEGyLOVGiZ0Q,aDD3a04CnQqMiLsYzeHZ-w,Tracey,0.95042660376246,94
7,ZYZNcugF3xUEGyLOVGiZ0Q,31g2g1CcwnAa-84pPQowlw,Zarene,0.9569845456591628,102
6,ZYZNcugF3xUEGyLOVGiZ0Q,T2CxKpjXj3Ln2r_wTB0RLg,Courtney,0.9506202590192941,109
4,ZYZNcugF3xUEGyLOVGiZ0Q,2vJ2e51kdbdAmAo_HTr4KQ,Charlotte,0.9588869724961385,473
5,ZYZNcugF3xUEGyLOVGiZ0Q,Ho4yNkB6gI4bHykPTbmlNQ,Jason,0.9602234346623649,84
9,ZYZNcugF3xUEGyLOVGiZ0Q,17sjqpbUOOoqh5KHomfhJA,Kiyoko,0.947565262990339,51
1,ZYZNcugF3xUEGyLOVGiZ0Q,CyPLi2BMi3N2z-E7Qpp26A,Fernanda,0.9452269980926225,44
8,ZYZNcugF3xUEGyLOVGiZ0Q,6X9PioodbNo5nnkZTFWhWQ,Tara,0.9601345219336914,228
0,ZYZNcugF3xUEGyLOVGiZ0Q,rK4I1CJLXCQSZIhigdJcnQ,Madelaine,0.9460687552614655,247
2,ZYZNcugF3xUEGyLOVGiZ0Q,EI_1Tv_FUaWlRIqwH8n5aQ,Megan,0.9504619197469995,219
4,ZpUI9ze0YlA6nMSHwx3ZYQ,9UAhpwLHVg8E29Hbh0geqw,Amanda,0.8026696988213343,10
9,ZpUI9ze0YlA6nMSHwx3ZYQ,LB5ViGU59ww2XRCx803t0w,Shahin,0.8072611703945359,231
5,ZpUI9ze0YlA6nMSHwx3ZYQ,-RCD8F7qbsLfzT3k1HtMxg,Lynne,0.7979309855680127,175
3,ZpUI9ze0YlA6nMSHwx3ZYQ,QO3mz9Ivma_G_YjcbL1YRg,Ali,0.8015452333401838,47
2,ZpUI9ze0YlA6nMSHwx3ZYQ,4DqsftnLlMydDjpfF7GIrw,Nicky D,0.8121426966172325,61
8,ZpUI9ze0YlA6nMSHwx3ZYQ,ZXoay7zjTumgi-VFGyZwrQ,Steve,0.7998747898003392,19
0,ZpUI9ze0YlA6nMSHwx3ZYQ,jsEzCXrpP4jiHVLiAmCwdA,Janice,0.8007968526016974,69
6,ZpUI9ze0YlA6nMSHwx3ZYQ,ej9bxWKU1yX60oO_COJvrg,Richmond,0.8224475424551234,67
1,ZpUI9ze0YlA6nMSHwx3ZYQ,2HchhLgGj16aITZGVy0hqA,Yi,0.8086064623232557,2705
7,ZpUI9ze0YlA6nMSHwx3ZYQ,mmcap_lRe2oB2lip-UgDwA,Lucy,0.7971267129904394,25
0,a4mO387_O77ebmv8AlQB3A,WxYYDsWqja0DE2amBPvhOQ,Warren,0.85408664345192,16
5,a4mO387_O77ebmv8AlQB3A,BF7rMYMH6OvJOBIQhsnQvg,Tony,0.863784818723888,209
1,a4mO387_O77ebmv8AlQB3A,Ho4yNkB6gI4bHykPTbmlNQ,Jason,0.8468203989792344,84
9,a4mO387_O77ebmv8AlQB3A,NqY4ku6Zqdalaozxk0NQ8w,Bill,0.8483082864436973,146
3,a4mO387_O77ebmv8AlQB3A,Jb13QyXGi0zD4ZtSTBQwpQ,Alex,0.8595820572059855,244
7,a4mO387_O77ebmv8AlQB3A,LTnCcTKbS-SBQlFGJ5Jm7g,Eva,0.850064302273528,134
8,a4mO387_O77ebmv8AlQB3A,lg5B7vn8pmkbbq4MeSG5fw,Jim,0.8530206072927762,125
6,a4mO387_O77ebmv8AlQB3A,Fr4IO1woSA7LHvs3-Aqzjw,Pamela,0.8485205373126924,31
2,a4mO387_O77ebmv8AlQB3A,vr3SEY8MpjvIrohR1QwFAA,Steven,0.8470556821583787,59
4,a4mO387_O77ebmv8AlQB3A,NQOx6QzfkVCT57dxlOWobA,John,0.85097429919495,73
1,aIzN19RssPWSw9nDCPXU3A,yaWnpONXlvdXbi36aKcznw,Alan,0.9367340779619558,292
9,aIzN19RssPWSw9nDCPXU3A,EWLDXJ2e-B6NSDraJGyt9g,Geroldine,0.920128995090838,40
5,aIzN19RssPWSw9nDCPXU3A,k19pjXVZrXDq6XPgwzVIWg,Peter,0.9374019269412056,111
2,aIzN19RssPWSw9nDCPXU3A,XbiKsujS_qxU3xsr0xUqmQ,Cin,0.9150907293604975,326
4,aIzN19RssPWSw9nDCPXU3A,rrCvRjWHB0joS557FsWTog,Myrem,0.9155500324532869,205
0,aIzN19RssPWSw9nDCPXU3A,6b4yYexmPQglmNdNum531Q,Ritchie,0.9158756462106723,79
8,aIzN19RssPWSw9nDCPXU3A,HWLr60IBXAy9HD23W3Xmfg,Lesley,0.9160522915564462,271
3,aIzN19RssPWSw9nDCPXU3A,r0GLQAawvHXUd-xZow-fWQ,Christine,0.9202840154362262,79
6,aIzN19RssPWSw9nDCPXU3A,Uwu72w77MPox942_GnCS7g,Avitania,0.9213884085730232,603
